"","Gene","ID","Beta","SE","Pval","LogFC","FoldChange","Pval.FDR"
"4457","DSCR9","257203","0.177384109170773","0.114868007065932","0.166442099532352","0.177384109170773","1.13083160439122",0.254031988018647
"4458","DSE","29940","-2.02708024630081","0.142869702346651","2.05144307079655e-06","-2.02708024630081","0.245351118541927",4.93707256398658e-05
"4459","DSEL","92126","2.82827923088169","0.264338779644424","1.36774899084793e-05","2.82827923088169","7.10226519505865",0.000168805962112704
"4460","DSG1","1828","0.000174049992184518","0.0501202672587905","0.997326127382932","0.000174049992184518","1.00012064953893",0.997800522498964
"4461","DSG2","1829","-3.58849428666633","0.135426159787664","2.79191604435085e-08","-3.58849428666633","0.0831295788795248",7.58952592854403e-06
"4462","DSG3","1830","-0.136852003789451","0.0637828825413622","0.0690617464602174","-0.136852003789451","0.909501546554518",0.126426330071096
"4463","DSG4","147409","-0.147950351375643","0.0736003164910876","0.0843425778249504","-0.147950351375643","0.902531786479994",0.148440090565574
"4464","DSN1","79980","-3.16001638204708","0.264772849220442","6.59496881998783e-06","-3.16001638204708","0.111876863478008",0.000103925249922528
"4465","DSP","1832","-1.74244923895777","0.152320815608332","8.76036725119704e-06","-1.74244923895777","0.298861872488238",0.000125811539318396
"4466","DSPP","1834","0.0470683055871372","0.107867316296709","0.67572189052544","0.0470683055871372","1.03316330249523",0.750798862602285
"4467","DST","667","2.3476607135657","0.447710334360736","0.00119440765773049","2.3476607135657","5.08998256147092",0.00480447346909989
"4468","DSTN","11034","0.85403802835183","0.227312745083392","0.00710174229618244","0.85403802835183","1.80755309860893",0.0198582230962957
"4469","DSTYK","25778","0.909519514661539","0.150825782874683","0.000526165235972812","0.909519514661539","1.87841979205419",0.00253263497488154
"4470","DTD1","92675","0.156436680317718","0.156572359988845","0.351007954958509","0.156436680317718","1.11453095015559",0.456307607100382
"4471","DTL","51514","-5.41653493032116","0.265607240940738","1.70941257917812e-07","-5.41653493032116","0.0234131858992605",1.33874614764233e-05
"4472","DTNA","1837","2.02849641309767","0.229141963910349","4.74886443147832e-05","2.02849641309767","4.07979429606777",0.00041426581093837
"4473","DTNB","1838","0.978859901215495","0.132248078842997","0.000149207645884561","0.978859901215495","1.9709072715985",0.000966606053773895
"4474","DTNBP1","84062","0.144859188494643","0.168617402029006","0.41873004247831","0.144859188494643","1.10562273584966",0.522879897401829
"4475","DTWD1","56986","0.100126569507963","0.32567861779783","0.76745381218837","0.100126569507963","1.07186749473761",0.824998017121845
"4476","DTWD2","285605","-0.923298499640584","0.204720460119011","0.00276487344169185","-0.923298499640584","0.527302046246784",0.00933823274538628
"4477","DTX1","1840","2.23645113743377","0.0961762143835359","6.90163597458127e-08","2.23645113743377","4.71236450625427",9.76055094439087e-06
"4478","DTX2","113878","0.284534873606396","0.0994513030544911","0.0243011638985677","0.284534873606396","1.21801751024435",0.0539494243899558
"4479","DTX3","196403","1.53259158739725","0.16263501809396","3.16004358960812e-05","1.53259158739725","2.89305066196613",0.000308932673833511
"4480","DTX3L","151636","-0.142626760855975","0.246627489158733","0.581175907230628","-0.142626760855975","0.905868309587943",0.671792168723746
"4481","CTDNEP1","23399","0.627437172741251","0.0722106126004332","5.35896177456753e-05","0.627437172741251","1.54481831391637",0.000454191742478329
"4482","DUOX1","53905","0.133402077824432","0.0501452598051846","0.0324524001695472","0.133402077824432","1.09687724470516",0.0685741362948174
"4483","DUOX2","50506","0.189551676124803","0.0637532973662048","0.0207133728251026","0.189551676124803","1.14040927356516",0.0473372488503675
"4484","DUOXA1","90527","0.133504235566966","0.15010092587302","0.403301449891847","0.133504235566966","1.09695491771808",0.508176879779156
"4485","DUOXA2","405753","0.00909800844802602","0.0680553475533905","0.897413575105048","0.00909800844802602","1.00632618521996",0.92501777278277
"4486","DUPD1","338599","-0.161580187997129","0.125858724921954","0.240063516904934","-0.161580187997129","0.894045284092133",0.339261228516256
"4487","DUS1L","64118","-0.293724736518016","0.140730817693685","0.0752874204822061","-0.293724736518016","0.815793130275431",0.135372963366777
"4488","DUS2L","54920","-0.24509332571772","0.225237840537864","0.312567430136037","-0.24509332571772","0.843761212752712",0.415958953278324
"4489","DUS3L","56931","-0.654315657336833","0.0939592635355902","0.000218480275966211","-0.654315657336833","0.635376810907625",0.00127304428956848
"4490","DUS4L","11062","-0.0651453678604278","0.157820461121066","0.692116656724733","-0.0651453678604278","0.955849000131827",0.764144410679613
"4491","DUSP1","1843","-1.29821404663509","0.693242639050569","0.10327216467037","-1.29821404663509","0.406629264705441",0.174522114837381
"4492","DUSP10","11221","-1.57643616297899","0.226131742109606","0.000217024864609116","-1.57643616297899","0.335309168504282",0.00126633249671221
"4493","DUSP11","8446","-0.675623764890849","0.217082267966822","0.0170264222473502","-0.675623764890849","0.626061476298977",0.0404638186362546
"4494","DUSP12","11266","0.110535954534082","0.250075749847578","0.671815432601504","0.110535954534082","1.07962923928273",0.747679100223202
"4495","DUSP13","51207","0.0240667517758699","0.0727457635660619","0.750452550319542","0.0240667517758699","1.01682171932966",0.811058361487761
"4496","DUSP14","11072","-0.230357398796459","0.261551667851665","0.407681922445816","-0.230357398796459","0.852423694714417",0.512496867930379
"4497","DUSP15","128853","-0.115254838434154","0.10797499656795","0.321205328656261","-0.115254838434154","0.923219218382217",0.424980141490183
"4498","DUSP16","80824","-2.34290515023561","0.137446674079304","5.86488639786158e-07","-2.34290515023561","0.197113002252208",2.37556369435714e-05
"4499","DUSP18","150290","1.67201724428218","0.24000149665232","0.000217921201022793","1.67201724428218","3.18659847377042",0.00127067400512522
"4500","DUSP19","142679","0.510024487004648","0.195737001688927","0.0351344139298207","0.510024487004648","1.42407436634606",0.0730985038849081
"4501","DUSP2","1844","0.720268746998728","0.0917296139823991","0.000102664495351944","0.720268746998728","1.64748890220239",0.000730376623760961
"4502","DUSP21","63904","0.00305448420295879","0.071997120118555","0.96734460210533","0.00305448420295879","1.00211944997892",0.977655445732422
"4503","DUSP22","56940","0.0752533056595896","0.301226592035413","0.809897177735026","0.0752533056595896","1.05354599932539",0.858839937856142
"4504","DUSP23","54935","1.00791113655958","0.311881345988699","0.0144174933142175","1.00791113655958","2.01099728871276",0.0353043475315718
"4505","DUSP26","78986","1.72748584298416","0.163064975756643","1.46082665159751e-05","1.72748584298416","3.31150226036044",0.000176957118513241
"4506","DUSP3","1845","0.0689545490505172","0.160797396416685","0.680935679631044","0.0689545490505172","1.04895628052857",0.755197356395485
"4507","DUSP4","1846","-0.175319799035269","0.306275197480789","0.584941106803513","-0.175319799035269","0.885571194725607",0.675358565333028
"4508","DUSP5","1847","-0.0229621581080852","0.340357870136589","0.948098288549826","-0.0229621581080852","0.984209837519944",0.962986902045761
"4509","DUSP5P","574029","2.30561964018538","0.47803542912443","0.00191457885501127","2.30561964018538","4.94379746272098",0.00697608994157818
"4510","DUSP6","1848","-1.62054718533343","0.595778471537406","0.0297634527689293","-1.62054718533343","0.325212094032481",0.0639079387297854
"4511","DUSP7","1849","0.372101409268791","0.358802422835584","0.334196424070951","0.372101409268791","1.29423662518241",0.439208530862815
"4512","DUSP8","1850","1.75907874775452","0.40375251565287","0.00332704183560933","1.75907874775452","3.38481913759566",0.010791384674956
"4513","DUSP9","1852","-0.0517008902153358","0.0549744826638433","0.378297150121959","-0.0517008902153358","0.964798192665024",0.483349118845054
"4514","DUT","1854","-0.738593110880719","0.253200550867729","0.0224347749830249","-0.738593110880719","0.599323516472006",0.0504502796006899
"4515","DUXA","503835","0.153901390224078","0.106411324234842","0.191342876325561","0.153901390224078","1.11257407233737",0.283783320309364
"4516","DVL1","1855","0.0731997085662003","0.208466863354586","0.735819030012414","0.0731997085662003","1.05204740134217",0.799592887468071
"4517","DVL2","1856","-0.886681400099726","0.0876032969902687","1.97551769074052e-05","-0.886681400099726","0.540856809545438",0.000219896243677659
"4518","DVL3","1857","0.0661263805518073","0.18329435090951","0.728915719790069","0.0661263805518073","1.0469019869102",0.794548106466484
"4519","DYDC2","84332","-0.12572832843035","0.118299844739471","0.323159399010558","-0.12572832843035","0.916541220820899",0.427187177516379
"4520","DYM","54808","0.0413176813412817","0.149905566142117","0.79079541635674","0.0413176813412817","1.02905328040326",0.843730829752655
"4521","DYNC1H1","1778","0.89614505163067","0.174059696140788","0.00132621683723105","0.89614505163067","1.86108642359072",0.00520995917601501
"4522","DYNC1I1","1780","4.98854420521255","0.377348683141849","3.31188752593826e-06","4.98854420521255","31.7469085134145",6.61172091780624e-05
"4523","DYNC1I2","1781","1.28616934768625","0.214158343359734","0.000539189379969749","1.28616934768625","2.43879644428054",0.0025804829763738
"4524","DYNC1LI1","51143","-0.163004443780701","0.298463367992349","0.601929739730126","-0.163004443780701","0.893163101232841",0.690378247190127
"4525","DYNC1LI2","1783","1.19465060893223","0.13710482840326","5.2624879419299e-05","1.19465060893223","2.28889393103349",0.000448520933477662
"4526","DYNC2LI1","51626","0.0170382262807113","0.126872805834173","0.896949945763247","0.0170382262807113","1.01188001188844",0.924711230919693
"4527","DYNLL2","140735","0.0182337206894586","0.235656901364459","0.940491181272863","0.0182337206894586","1.01271885738976",0.957649449818875
"4528","DYNLRB2","83657","0.11123089772562","0.168835233584247","0.531081114306847","0.11123089772562","1.08014941970989",0.627713126677007
"4529","DYNLT1","6993","-0.163307992208659","0.254884539961528","0.542106986329513","-0.163307992208659","0.892975196147248",0.637629080058283
"4530","DYNLT3","6990","0.646678493576594","0.292978119240894","0.0630518397011998","0.646678493576594","1.56555966667383",0.117591540113279
"4531","DYRK1A","1859","-0.123736836188579","0.123645844525242","0.350284634175452","-0.123736836188579","0.917807285420578",0.455473739685207
"4532","DYRK1B","9149","0.104916666015979","0.14005237320329","0.478194917278087","0.104916666015979","1.07543226877444",0.579992497967637
"4533","DYRK2","8445","1.01681598850142","0.306022736417067","0.0127181337067057","1.01681598850142","2.02344830072969",0.0319254234803707
"4534","DYRK3","8444","-0.674463963126577","0.24220382117347","0.0271144177277014","-0.674463963126577","0.626564977819409",0.0591329591008731
"4535","DYRK4","8798","-0.250686625873758","0.0749904830020961","0.012370215107136","-0.250686625873758","0.840496300299433",0.0312069765242457
"4536","DYSF","8291","-0.862558415538869","0.0500154270227052","5.41432569005571e-07","-0.862558415538869","0.549976387333015",2.25988082239365e-05
"4537","PPP1R27","116729","-0.222109465313812","0.17266626103283","0.239228816047543","-0.222109465313812","0.857310985203507",0.338211664029261
"4538","DYTN","391475","-0.644327401881165","0.241944439976641","0.0323204665361269","-0.644327401881165","0.63979099775441",0.0683604493732428
"4539","DYX1C1","161582","0.09488980128828","0.126003295739781","0.475964587213419","0.09488980128828","1.06798382813414",0.578085664586429
"4540","DZIP1","22873","0.635829397758343","0.256294398662886","0.0421572570918379","0.635829397758343","1.55383078238677",0.0847614826926013
"4541","DZIP1L","199221","-0.223993590668332","0.188477850523029","0.273413435874047","-0.223993590668332","0.856192088265691",0.374977269712861
"4542","DZIP3","9666","0.984747279813956","0.174865368144035","0.000789577192412385","0.984747279813956","1.97896662236198",0.00344572808236869
"4543","E2F1","1869","-3.1068104787362","0.124116016706065","4.14337271339918e-08","-3.1068104787362","0.116079854498003",8.73425618235141e-06
"4544","E2F2","1870","-1.36923581672065","0.0619784460066489","9.83713183818367e-08","-1.36923581672065","0.387096235670904",1.13375226549443e-05
"4545","E2F3","1871","-1.64979987095318","0.164041366853297","2.06041914436951e-05","-1.64979987095318","0.31868436130287",0.000227258920563373
"4546","E2F4","1874","-1.86541254550489","0.200234035672543","3.40589286775497e-05","-1.86541254550489","0.274444713454601",0.000326584749606933
"4547","E2F5","1875","-1.98422729618997","0.114419043465878","5.21227462317458e-07","-1.98422729618997","0.252748196669909",2.21155152608639e-05
"4548","E2F6","1876","-0.385985223454035","0.245138170847707","0.159358675880531","-0.385985223454035","0.76525622287121",0.244991025619005
"4549","E2F7","144455","-3.75423410671248","0.154878510770976","5.17678802076316e-08","-3.75423410671248","0.0741076297621467",9.28927295596727e-06
"4550","E2F8","79733","-3.7382674419439","0.159012153309064","6.39863714131308e-08","-3.7382674419439","0.0749323526173994",9.61986095623718e-06
"4551","E4F1","1877","-0.262699905242155","0.0805917391728127","0.0138713218638311","-0.262699905242155","0.833526570852639",0.0342114802535668
"4552","EAF1","85403","-0.356207887622214","0.0978354711350828","0.00827734958281332","-0.356207887622214","0.78121530149946",0.0225044655975869
"4553","EAF2","55840","-0.206897126930793","0.313447251111175","0.530320766856428","-0.206897126930793","0.866398633772599",0.627171736872717
"4554","EARS2","124454","0.0506066660247658","0.101008127153928","0.63172761786849","0.0506066660247658","1.03570035344295",0.716138203042549
"4555","EBAG9","9166","0.0458862327265527","0.209100487091579","0.832564515360266","0.0458862327265527","1.03231712636194",0.876052872427224
"4556","EBF1","1879","-1.53687506383954","0.495929121031373","0.0173470510161291","-1.53687506383954","0.344631131713844",0.0410970453374734
"4557","EBF2","64641","-3.61081762163797","0.1696387362572","1.27201561317691e-07","-3.61081762163797","0.0818531857630732",1.23415096236606e-05
"4558","EBF4","57593","0.55441409765249","0.142211439909666","0.00591013789467608","0.55441409765249","1.4685721007056",0.0171348820685119
"4559","GPR183","1880","-0.74473166158321","0.179295868273192","0.00427556078126371","-0.74473166158321","0.596778860878372",0.0132106199440342
"4560","EBI3","10148","0.00650131777618727","0.0452877278813638","0.889896445111723","0.00650131777618727","1.00451653904145",0.919655181819695
"4561","EBNA1BP2","10969","-0.217120675272062","0.24860243657616","0.41142096439072","-0.217120675272062","0.860280668801937",0.516186230640729
"4562","EBP","10682","-1.14525315891127","0.246558591117303","0.00235582061021858","-1.14525315891127","0.452110347129857",0.00820750195059033
"4563","EBPL","84650","-0.121190911891662","0.183613301646968","0.530342900981354","-0.121190911891662","0.919428370108658",0.627171736872717
"4564","ECD","11319","-0.294155204984834","0.123464684207996","0.0487024323340639","-0.294155204984834","0.815549751860654",0.0953367965737077
"4565","ECE1","1889","-0.635569659486187","0.354275458228644","0.115897810345867","-0.635569659486187","0.643686599851179",0.1907569556922
"4566","ECE2","9718","0.387909951559894","0.146811049699174","0.0333149528458439","0.387909951559894","1.30849639671893",0.0700819277816013
"4567","ECEL1","9427","-0.74548699823661","0.0865550293535091","5.6727442737887e-05","-0.74548699823661","0.596466493431865",0.000474660980527718
"4568","TYMP","1890","0.143881950746116","0.0818194037667834","0.122063812913117","0.143881950746116","1.10487407421917",0.198984166249301
"4569","ECH1","1891","-0.346354801497075","0.176574681080282","0.0906164973647802","-0.346354801497075","0.786568980925255",0.157308655781073
"4570","ECHDC1","55862","-1.27303893969624","0.10864824023275","7.46133457258585e-06","-1.27303893969624","0.413787239381554",0.000111572357838094
"4571","ECHDC2","55268","0.534555806361989","0.214824175914119","0.0416977193132831","0.534555806361989","1.44849610615404",0.0839994616006843
"4572","ECHDC3","79746","-1.19199598531625","0.20891508669144","0.000731070464615499","-1.19199598531625","0.437696882853757",0.00325536790740135
"4573","ECHS1","1892","-0.731292262159411","0.135939422716267","0.00103087482988929","-0.731292262159411","0.60236411779668",0.00427728472431439
"4574","ECM1","1893","0.0339191899304514","0.104792003566031","0.755635407200194","0.0339191899304514","1.02378955301978",0.815347165278676
"4575","ECM2","1842","0.434687029118155","0.20739125943825","0.0743114609521608","0.434687029118155","1.35161758821658",0.133979003929306
"4576","VOPP1","81552","0.481795866313568","0.132345065427305","0.00828212643244991","0.481795866313568","1.39648092385314",0.0225137849657475
"4577","ECSIT","51295","-0.25965363331137","0.267913703466592","0.364747303554623","-0.25965363331137","0.835288433988661",0.470031119823903
"4578","ECT2","1894","-4.23220464246619","0.155564807178393","2.32524219024817e-08","-4.23220464246619","0.0532083087414791",7.30529930285765e-06
"4579","EDA","1896","0.146324822907857","0.0603985430770575","0.045912878801012","0.146324822907857","1.10674650911059",0.0908889823761908
"4580","EDA2R","60401","-1.39928385895599","0.162190545299871","5.61123766482718e-05","-1.39928385895599","0.379117285390875",0.000470318102213139
"4581","EDAR","10913","0.276161355545626","0.0883951927314911","0.0167457737242693","0.276161355545626","1.21096851489989",0.039957855831907
"4582","EDARADD","128178","0.493392654692334","0.149594346487942","0.0131531744385928","0.493392654692334","1.40775146737797",0.032775365800153
"4583","EDC3","80153","-0.65183871667354","0.2748697505755","0.0495008512180272","-0.65183871667354","0.636468616449795",0.0965373618238212
"4584","EDC4","23644","0.384353803708738","0.142424557237163","0.0306990112118257","0.384353803708738","1.30527501153108",0.0655205395962332
"4585","EDEM1","9695","-0.165708155800284","0.205560697665542","0.446686237282415","-0.165708155800284","0.891490818212585",0.550132835997708
"4586","EDEM2","55741","-0.28605844287097","0.175710978875413","0.147548303345728","-0.28605844287097","0.820139687065915",0.230723958605089
"4587","EDEM3","80267","0.385991947924278","0.211113613668666","0.110209787577386","0.385991947924278","1.30675796049913",0.183422851809257
"4588","EDF1","8721","-0.591998679201988","0.124270195623156","0.00205039831492042","-0.591998679201988","0.663423177667143",0.00735850474825634
"4589","S1PR1","1901","-1.70272259288352","0.451292524986896","0.00695568214425497","-1.70272259288352","0.307205810182516",0.0195152023576542
"4590","LPAR2","9170","0.526798190380776","0.198921004081006","0.0330241207678982","0.526798190380776","1.44072820025142",0.0695714321759892
"4591","LPAR3","23566","-0.262660333948907","0.0796660037085097","0.0131746335103563","-0.262660333948907","0.833549433741736",0.0327999826974229
"4592","EDIL3","10085","1.42795325280901","0.255594932741951","0.00082732371347704","1.42795325280901","2.69064723144012",0.00357678189909452
"4593","EDN1","1906","0.288024945291015","0.517567195407122","0.595205102063554","0.288024945291015","1.2209676239425",0.684405894249059
"4594","EDN2","1907","0.190236125287182","0.0833434649746234","0.0564232613607107","0.190236125287182","1.1409504394634",0.107340559232506
"4595","EDN3","1908","-1.2101306977297","0.177507953705814","0.000249253454411771","-1.2101306977297","0.43222945701952",0.00140953630878469
"4596","EDNRA","1909","-3.05040265682462","0.466471460211147","0.000322032679917552","-3.05040265682462","0.120708346660763",0.00172356682567803
"4597","EDNRB","1910","-1.08437325904887","0.604281462837008","0.115815567742057","-1.08437325904887","0.471597096431216",0.190658470916869
"4598","EEA1","8411","0.223186962906852","0.18621744627954","0.269708416912315","0.223186962906852","1.16730936691987",0.371483497972327
"4599","EED","8726","-0.192998007679385","0.388727191176412","0.634760103468107","-0.192998007679385","0.874785972959412",0.718404652877299
"4600","EEF1A1","1915","-0.341003381479442","0.185913109712332","0.109269088175009","-0.341003381479442","0.78949203623726",0.182111509384255
"4601","EEF1A2","1917","3.26499428790894","0.263651262154919","5.14604209318766e-06","3.26499428790894","9.61305033499883",8.8292868363045e-05
"4602","EEF1B2","1933","-0.573862432840198","0.299975890192577","0.0973229900244012","-0.573862432840198","0.671815770321611",0.166679603605009
"4603","EEF1D","1936","0.16704409825943","0.179435395663438","0.382867183003469","0.16704409825943","1.12275574035697",0.488067187377732
"4604","EEF2","1938","-0.42977460169609","0.0834722573746278","0.00132589524580109","-0.42977460169609","0.742377761049348",0.00520992226558243
"4605","EEF2K","29904","0.246615528773921","0.128327901828531","0.0960804716894424","0.246615528773921","1.18642058019703",0.165093792375763
"4606","EEFSEC","60678","0.326883948884607","0.129652490417624","0.039738933643458","0.326883948884607","1.25430130383446",0.0808407158844985
"4607","EEPD1","80820","0.174228791437999","0.254272559398877","0.515256411639357","0.174228791437999","1.12836106569451",0.614029608111437
"4608","EFCAB1","79645","0.621800203295835","0.294814763594044","0.0728828926070855","0.621800203295835","1.53879410008301",0.13191541585833
"4609","EFCAB2","84288","-1.15535415101408","0.185109512955915","0.000427674343415972","-1.15535415101408","0.448955963752989",0.00213867957944525
"4610","EFCAB3","146779","-0.239619481712239","0.0535345669638734","0.00288016774573581","-0.239619481712239","0.846968675278643",0.00963403910456742
"4611","EFCAB4B","84766","0.0462955882225378","0.0653342632710298","0.501484454670103","0.0462955882225378","1.03261008130794",0.601248119802765
"4612","EFCAB5","374786","0.272776023468938","0.0610601965381179","0.00291026839419969","0.272776023468938","1.20813026817512",0.00971719867194967
"4613","EFCAB6","64800","0.582858971529353","0.142146927732628","0.00457075168917866","0.582858971529353","1.49781451067657",0.013942004055751
"4614","EFCAB7","84455","1.07866644875672","0.239590302058038","0.00279120197767099","1.07866644875672","2.11208288046896",0.00940431629383676
"4615","NECAB1","64168","5.06350911992205","0.37701412245182","2.9761559637345e-06","5.06350911992205","33.4401431902875",6.2005107019727e-05
"4616","EFEMP1","2202","-1.9058980946062","0.265193248729576","0.000179501001368905","-1.9058980946062","0.266850182923422",0.00110413295644832
"4617","EFEMP2","30008","-0.0130624178846927","0.118213073235817","0.915115075533675","-0.0130624178846927","0.990986687514778",0.937703572424535
"4618","EFHA1","221154","-0.652021774654028","0.244461178867405","0.0321308296385667","-0.652021774654028","0.636387862537992",0.0680455945442133
"4619","EFHA2","286097","1.20556717443819","0.211479469583057","0.000734867998041683","1.20556717443819","2.30627919530509",0.00326628235186896
"4620","EFHB","151651","0.299310962189197","0.21296674980634","0.202687289660197","0.299310962189197","1.23055655348378",0.297096661383344
"4621","EFHC1","114327","-0.688092207791693","0.390514456020945","0.121444534324989","-0.688092207791693","0.62067407499886",0.198187599140956
"4622","EFHC2","80258","-0.00968516682793311","0.192328618604742","0.961244391126925","-0.00968516682793311","0.993309237415883",0.97302234618016
"4623","EFHD1","80303","-1.66620580832344","0.370073096420752","0.00279039817097178","-1.66620580832344","0.315080896679575",0.00940350659878374
"4624","EFHD2","79180","-0.307817699430004","0.140102928095883","0.0640060648062918","-0.307817699430004","0.807862853620176",0.118932547543414
"4625","EFNA1","1942","-0.342755681895723","0.124780029147957","0.0286325624068451","-0.342755681895723","0.788533699674222",0.0619261566234126
"4626","EFNA2","1943","-0.337380880470612","0.323882017215813","0.332195703165568","-0.337380880470612","0.791476883462506",0.437164410884552
"4627","EFNA3","1944","1.1800307656699","0.167333462931257","0.000202034167085751","1.1800307656699","2.2658160889157",0.00120065334648594
"4628","EFNA4","1945","-3.55882799967737","0.178283850649894","1.98096208616497e-07","-3.55882799967737","0.0848566773831027",1.41543039338202e-05
"4629","EFNA5","1946","-1.17943079284917","0.254408307606449","0.00238085763562727","-1.17943079284917","0.44152566523329",0.00827917320761573
"4630","EFNB1","1947","-2.81589608316913","0.295703681520378","2.95060536464865e-05","-2.81589608316913","0.142013886941696",0.000293442802891875
"4631","EFNB2","1948","-0.527472526738043","0.25033956759975","0.0731085403471852","-0.527472526738043","0.693769091700886",0.132210156189188
"4632","EFNB3","1949","0.631252846285455","0.141092080806576","0.00288684952358282","0.631252846285455","1.54890949331716",0.00965252351223204
"4633","EFR3B","22979","0.209869336647463","0.158045832460575","0.225872476936832","0.209869336647463","1.15658342863288",0.323371760160733
"4634","EFS","10278","-1.12637224083501","0.336773422847795","0.0123416687678987","-1.12637224083501","0.458066117929465",0.0311490877795967
"4635","EFTUD1","79631","-0.825676049843357","0.139334310816863","0.00058405864864046","-0.825676049843357","0.564217746856916",0.00274531217993499
"4636","EFTUD2","9343","-0.576197532875422","0.0876904126119381","0.000312690450404032","-0.576197532875422","0.670729270334272",0.00168545808667393
"4637","EGF","1950","-0.37615294572776","0.0760037438028239","0.00165787146920921","-0.37615294572776","0.770489421440053",0.0062080921788765
"4638","EGFL6","25975","-1.08250888889389","0.180940449567401","0.000551715135812094","-1.08250888889389","0.472206927254488",0.0026298263885839
"4639","EGFL7","51162","-0.469322738836177","0.0972470367699338","0.00190803752522733","-0.469322738836177","0.72230359758906",0.00695529275251063
"4640","EGFL8","80864","-0.129136350010535","0.195472150810863","0.529977269166263","-0.129136350010535","0.914378666916403",0.626941282189452
"4641","EGFLAM","133584","-0.549023343636166","0.135439395584803","0.0048483908327011","-0.549023343636166","0.683482666738477",0.0146205179284633
"4642","EGFR","1956","0.644369772401552","0.376678020893513","0.130883153865181","0.644369772401552","1.56305633081428",0.209961871902754
"4643","EGLN1","54583","0.172499046911891","0.0745229756488028","0.0538121551208674","0.172499046911891","1.12700900810036",0.103303490700223
"4644","EGLN2","112398","0.415811458844914","0.0882612350195095","0.00217995477561368","0.415811458844914","1.3340488157543",0.00771888081804394
"4645","EGLN3","112399","-0.140184496927248","0.222962242577374","0.549479615950627","-0.140184496927248","0.907403105989182",0.644302686269257
"4646","EGR1","1958","0.709032494834307","0.598311552493085","0.274663123783483","0.709032494834307","1.63470747622724",0.376258267090688
"4647","EGR2","1959","0.221523879656043","0.245012357793377","0.395973497393348","0.221523879656043","1.16596451295923",0.500910076144648
"4648","EGR3","1960","1.44444681025801","0.32817613309354","0.0031513532676505","1.44444681025801","2.72158446335443",0.0103360423212562
"4649","EGR4","1961","0.0644881467102767","0.208097653527326","0.765663830959132","0.0644881467102767","1.04571386549812",0.823657449303552
"4650","EHBP1","23301","1.32382447204123","0.134116037075603","2.33086330490494e-05","1.32382447204123","2.50328833192456",0.000248472228591906
"4651","EHD1","10938","-0.400811962153865","0.348176247429826","0.28745907970435","-0.400811962153865","0.757431873587136",0.389946116249894
"4652","EHD2","30846","-0.164854176901299","0.271372719235536","0.562710818173245","-0.164854176901299","0.892018677319216",0.655338365036469
"4653","EHD3","30845","0.205798165891616","0.396795761530927","0.619992201284457","0.205798165891616","1.15332424285425",0.706424536063742
"4654","EHD4","30844","-0.90305612272569","0.296332251020306","0.0186502274635524","-0.90305612272569","0.534752740956338",0.0434321791671452
"4655","EHF","26298","0.0308589731435648","0.0459265920922321","0.52318480952407","0.0308589731435648","1.02162021203824",0.621019140859071
"4656","EHHADH","1962","-0.490506579252439","0.0844907399327546","0.000659859827004134","-0.490506579252439","0.711775125481144",0.00301691528576575
"4657","EHMT1","79813","-0.687938705202559","0.111991435871305","0.000470859249503624","-0.687938705202559","0.620740118163651",0.00231517358742383
"4658","EHMT2","10919","-0.778149670292572","0.115149049417681","0.000263139151460449","-0.778149670292572","0.583114187425386",0.00146914224140916
"4659","EI24","9538","-0.786034279681727","0.333894090305711","0.0507770097163402","-0.786034279681727","0.579936047307028",0.0985768657685302
"4660","EID1","23741","-0.599155156409045","0.123342536618276","0.00184009938425272","-0.599155156409045","0.660140421077817",0.0067608054875406
"4661","EID2","163126","-0.61941648116694","0.464435566410425","0.224062094797679","-0.61941648116694","0.650934154198714",0.321218839501154
"4662","EID2B","126272","0.332422598890134","0.174607517615278","0.098649167391415","0.332422598890134","1.25912594672939",0.168260149777998
"4663","EID3","493861","-0.146104424998844","0.175666184866567","0.433021719341722","-0.146104424998844","0.903687313784828",0.537180175619611
"4664","EIF1","10209","1.6233472825778","0.427062217818638","0.00670432683467984","1.6233472825778","3.08089023323941",0.0189309316780266
"4665","EIF1AD","84285","-0.20327657762929","0.169802727722005","0.270217918331182","-0.20327657762929","0.868575655414755",0.371908999679238
"4666","EIF1AX","1964","0.554441187779402","0.288656282257891","0.0962212264819587","0.554441187779402","1.46859967699648",0.165276712136364
"4667","EIF1AY","9086","-3.1170321740231","1.06295067182014","0.0219481618825214","-3.1170321740231","0.115260319251609",0.0495898897231948
"4668","EIF1B","10289","-0.0498966996319152","0.317407597736932","0.879524890699405","-0.0498966996319152","0.96600549472072",0.911646669316253
"4669","EIF2A","83939","-0.163197660847076","0.252814076621507","0.539162734587549","-0.163197660847076","0.893043489815609",0.635141632200048
"4670","EIF2AK1","27102","-0.832073872890152","0.176580134811676","0.00217737268668416","-0.832073872890152","0.561721187966456",0.00771464870390345
"4671","EIF2AK2","5610","0.853256352996299","0.115227971113799","0.000148796416209761","0.853256352996299","1.80657400256384",0.000964316347071259
"4672","EIF2AK3","9451","-0.449060839244894","0.107527975582252","0.00415676671278174","-0.449060839244894","0.732519545901403",0.0129201197435093
"4673","EIF2AK4","440275","-0.424327951952119","0.16328122340116","0.0354894116666724","-0.424327951952119","0.745185779280141",0.0737267897290463
"4674","EIF2B1","1967","-0.0259049815794702","0.288286925343193","0.930916852274288","-0.0259049815794702","0.982204282826361",0.950726699657708
