"","Gene","ID","Beta","SE","Pval","LogFC","FoldChange","Pval.FDR"
"95","ABRA","137735","-0.112548544290796","0.0897483044663014","0.218378915783663","-0.112548544290796","0.924952673880262",0.298369749244658
"96","ABT1","29777","-0.228404340987078","0.0480036383623771","3.52925378151098e-05","-0.228404340987078","0.853578450296451",9.0146964629205e-05
"97","ABTB1","80325","0.374953141929525","0.0582696837894891","2.36018111347707e-07","0.374953141929525","1.29679743458358",8.1177794191453e-07
"98","ABTB2","25841","-0.531415515629277","0.060091447242226","2.46106776276442e-10","-0.531415515629277","0.691875559834337",1.37783401845857e-09
"99","ACAA1","30","0.0828734762976466","0.0508956445310263","0.11269349473349","0.0828734762976466","1.05912544578837",0.166679390979976
"100","ACAA2","10449","-0.616615181791294","0.072954727703638","7.18205132678602e-10","-0.616615181791294","0.652199309240883",3.69195469425823e-09
"101","ACACA","31","-0.196444365609464","0.0486143645184497","0.000287977400011557","-0.196444365609464","0.872698749119654",0.000651790426808402
"102","ACACB","32","0.300321407958987","0.0499286205703121","8.23451599703932e-07","0.300321407958987","1.23141872197061",2.61982164410007e-06
"103","ACAD10","80724","-0.0183894117570394","0.0435231020036863","0.675305202602981","-0.0183894117570394","0.98733432452858",0.749547199371119
"104","ACAD8","27034","0.346331481875173","0.0377925202596567","1.03873795184424e-10","0.346331481875173","1.27132376237894",6.26469436189931e-10
"105","ACAD9","28976","-0.204591180275278","0.0392199422049496","8.99429137978484e-06","-0.204591180275278","0.867784558367634",2.48240475041847e-05
"106","ACADL","33","-0.00969989344310636","0.0589555503990935","0.870289042934603","-0.00969989344310636","0.993299098053223",0.906814949890854
"107","ACADM","34","-0.156056968752418","0.0352241756458352","9.28458643728467e-05","-0.156056968752418","0.897474610732328",0.000224323192415825
"108","ACADS","35","0.0493925118878926","0.0508187267541124","0.337946992466355","0.0493925118878926","1.03482908762905",0.431305347540071
"109","ACADSB","36","0.221421102104961","0.0603546544090739","0.000827555659190634","0.221421102104961","1.16588145264123",0.00175820747794374
"110","ACADVL","37","0.0334579603663221","0.0538862672505353","0.538806145508624","0.0334579603663221","1.02346229984258",0.629071025177905
"111","ACAN","176","-0.0689144748561652","0.103537758829537","0.510159009713752","-0.0689144748561652","0.953355059942733",0.602217479390838
"112","ACAP1","9744","-0.0785886232422855","0.100354497666995","0.438983455271587","-0.0785886232422855","0.946983620045148",0.533887363205342
"113","ACAP2","23527","0.720163551978895","0.0417570445890701","2.20469028167829e-18","0.720163551978895","1.64736877888834",1.07702676212052e-16
"114","ACAP3","116983","0.372322780129406","0.0501106589220843","1.28404340016653e-08","0.372322780129406","1.29443523143646",5.30719248147433e-08
"115","ACAT1","38","0.167459844005389","0.0453095249736694","0.000766833850027009","0.167459844005389","1.12307933486091",0.0016367768604382
"116","ACAT2","39","-0.754074970909879","0.0579019735911148","9.0360984997622e-15","-0.754074970909879","0.592926436963882",1.46512500728478e-13
"117","ACBD3","64746","0.184623474881212","0.0408694394773675","7.18958511400171e-05","0.184623474881212","1.13652031712915",0.000176037311182606
"118","ACBD4","79777","0.175276843456642","0.0692560729617288","0.0161733970205627","0.175276843456642","1.12918106625508",0.0283647856953563
"119","ACBD5","91452","0.21507722742339","0.0552491811289154","0.000439740604055031","0.21507722742339","1.16076604849335",0.00096906747785352
"120","ACBD6","84320","-0.0803504575139084","0.0405438854810287","0.0556311491404037","-0.0803504575139084","0.945827859601812",0.0884491467277978
"121","ASIC2","40","1.10508387600775","0.201492477974388","4.03070031768673e-06","1.10508387600775","2.15111383963556",1.16423661283707e-05
"122","ASIC1","41","1.24914549568746","0.081016868286012","6.53520987127175e-17","1.24914549568746","2.37700591889631",2.02391039448956e-15
"123","ASIC4","55515","1.20830260709795","0.153738886956339","3.76691776566829e-09","1.20830260709795","2.31065618131935",1.69982725397141e-08
"124","ASIC5","51802","0.106060082545493","0.116667276827763","0.369706429345371","0.106060082545493","1.07628494686395",0.46417129547391
"125","ACD","65057","0.302996719227902","0.0483752416840608","3.92595958725813e-07","0.302996719227902","1.23370436429111",1.31246648983305e-06
"126","ACE","1636","0.0636720118989307","0.0819747670047918","0.442690391049773","0.0636720118989307","1.04512247084261",0.537489239321556
"127","ACE2","59272","0.0074978605373492","0.10042194634211","0.940919969847439","0.0074978605373492","1.00521064935067",0.958995554778127
"128","ACER1","125981","-0.0103731415111822","0.089646545468373","0.90856187474009","-0.0103731415111822","0.992835673235245",0.935431438647353
"129","ACER3","55331","-0.108628041647622","0.0852687379771773","0.211321203656795","-0.108628041647622","0.927469637581279",0.289907852635342
"130","ACHE","43","-0.0520582648425389","0.149157992319699","0.729230885717559","-0.0520582648425389","0.964559229001103",0.793866187427699
"131","ACIN1","22985","0.00943474220797438","0.0436151372317925","0.830032481372582","0.00943474220797438","1.00656109525986",0.875349017960054
"132","ACLY","47","-0.271472679065803","0.0317063848345984","5.30421832304954e-10","-0.271472679065803","0.82847342216454",2.78623247604101e-09
"133","ACMSD","130013","-0.0765251719606927","0.109105907968753","0.487836495933197","-0.0765251719606927","0.948339036535537",0.580345317707175
"134","ACN9","57001","-0.476437646511947","0.0603183820218663","3.37080376561378e-09","-0.476437646511947","0.718750197999987",1.52974085185661e-08
"135","ACO1","48","-0.0367739246396593","0.04977669540575","0.465111580663927","-0.0367739246396593","0.974832378567473",0.558798078347839
"136","ACO2","50","0.283763237707667","0.0693475978315221","0.000248636125408613","0.283763237707667","1.21736621894072",0.00056819487842382
"137","ACOT11","26027","-0.461001465614171","0.100243815054655","5.65528270988021e-05","-0.461001465614171","0.726481786762394",0.000140353329004303
"138","ACOT12","134526","-0.223530225563023","0.113326769674048","0.0567367334422424","-0.223530225563023","0.856467124391524",0.0900084947883217
"139","ACOT2","10965","0.299416193687054","0.0454491246034777","1.49993809188309e-07","0.299416193687054","1.23064631467963",5.28503081979468e-07
